,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ENR,banned_books,SCH_FTETEACH_TOT,NMCNTY,County Name,overall_TPI,Closest_Match,Median Household Income,School District,dist_key
134,TEXAS,4800283,THE RHODES SCHOOL,1181,False,0.07959356477561388,harris,harris,-0.54,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE,57083.0,Stephenville Independent School Distict (9-12) in Bluff Dale / 915,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE
135,TEXAS,4800284,AMBASSADORS PREPARATORY ACADEMY,308,False,0.06818181818181818,galveston,galveston,0.63,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
136,TEXAS,4800286,LA FE PREPARATORY SCHOOL,249,False,0.09236947791164658,el paso,el paso,-0.685,LA VERNIA,84665.0,"La Vernia Independent School District / 14,619",LA VERNIA
137,TEXAS,4800287,TEXAS SCHOOL OF THE ARTS,346,False,0.06936416184971098,tarrant,tarrant,0.53,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE,57083.0,Stephenville Independent School Distict (9-12) in Bluff Dale / 915,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE
138,TEXAS,4800288,CITYSCAPE SCHOOLS,733,False,0.044515688949522514,dallas,dallas,-0.63,,,,
139,TEXAS,4800289,SEASHORE CHARTER SCHOOLS,488,False,0.07418032786885247,nueces,nueces,0.52,HART,43523.0,"Hart Independent School District / 1,534",HART
140,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),9624,False,0.06587697423108894,dallas,dallas,-0.63,HARMONY,50941.0,"Harmony Independent School District / 6,274",HARMONY
141,TEXAS,4801394,VISTA DEL FUTURO CHARTER SCHOOL,338,False,0.07692307692307693,el paso,el paso,-0.685,HART,43523.0,"Hart Independent School District / 1,534",HART
142,TEXAS,4801395,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,255,False,0.06823529411764705,nacogdoches,nacogdoches,0.68,AUSTIN,53676.0,"Austin Independent School District / 675,107",AUSTIN
143,TEXAS,4801400,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,1694,False,0.07319952774498228,bexar,bexar,-0.5700000000000001,S AND S CONSOLIDATED,55450.0,"S and S Consolidated Independent School District / 3,929",S AND S CONSOLIDATED
144,TEXAS,4801404,MEADOWLAND CHARTER DISTRICT,139,False,0.1366906474820144,bexar,bexar,-0.5700000000000001,MEADOW,55000.0,Meadow Independent School District / 999,MEADOW
145,TEXAS,4801405,HARMONY SCHOOL OF SCIENCE - HOUSTON,3406,False,0.05989430416911333,fort bend,fort bend,-0.52,HARMONY,50941.0,"Harmony Independent School District / 6,274",HARMONY
146,TEXAS,4801407,CHAPEL HILL ACADEMY,510,False,0.06862745098039216,tarrant,tarrant,0.53,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
147,TEXAS,4801409,TEXAS LEADERSHIP,2784,False,0.06795977011494253,midland,midland,0.8,TEXAS CITY,46297.0,"Texas City Independent School District / 27,678",TEXAS CITY
148,TEXAS,4801410,BOB HOPE SCHOOL,976,False,0.05942622950819672,jefferson,jefferson,0.52,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE,57083.0,Stephenville Independent School Distict (9-12) in Bluff Dale / 915,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE
149,TEXAS,4801412,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,137,False,0.06569343065693431,bexar,bexar,-0.5700000000000001,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
150,TEXAS,4801414,Promesa Public Schools,764,False,0.049738219895287955,travis,travis,-0.7050000000000001,,,,
151,TEXAS,4801415,MANARA ACADEMY,825,False,0.09454545454545454,dallas,dallas,-0.63,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
152,TEXAS,4801416,ARROW ACADEMY,635,False,0.06771653543307087,harris,harris,-0.54,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
153,TEXAS,4801417,COMPASS ACADEMY CHARTER SCHOOL,1029,False,0.052478134110787174,ector,ector,0.735,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
154,TEXAS,4801418,THE LAWSON ACADEMY,233,False,0.08283261802575108,harris,harris,-0.54,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
155,TEXAS,4801420,LEADERSHIP PREP SCHOOL,1098,False,0.06284153005464481,denton,denton,0.58,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE,57083.0,Stephenville Independent School Distict (9-12) in Bluff Dale / 915,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE
156,TEXAS,4801421,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,2714,False,0.09100221075902726,tarrant,tarrant,0.53,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
157,TEXAS,4801422,MERIDIAN WORLD SCHOOL LLC,1593,False,0.06528562460765851,williamson,williamson,0.52,MERIDIAN,42736.0,"Meridian Independent School District / 2,571",MERIDIAN
158,TEXAS,4801425,UME PREPARATORY ACADEMY,782,False,0.0579539641943734,dallas,dallas,-0.63,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
159,TEXAS,4801427,UT TYLER UNIVERSITY ACADEMY,703,False,0.06541963015647226,anderson,anderson,0.8,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
160,TEXAS,4801428,LEGACY PREPARATORY,1397,False,0.06227630637079456,collin,collin,0.5700000000000001,,,,
161,TEXAS,4801429,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,1341,False,0.05592841163310962,collin,collin,0.5700000000000001,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
162,TEXAS,4801431,AUSTIN ACHIEVE PUBLIC SCHOOLS,809,False,0.069221260815822,travis,travis,-0.7050000000000001,AUSTIN,53676.0,"Austin Independent School District / 675,107",AUSTIN
163,TEXAS,4801432,TEXAS JUVENILE JUSTICE DEPARTMENT,1075,False,0.10944186046511627,brown,brown,0.875,TEXAS CITY,46297.0,"Texas City Independent School District / 27,678",TEXAS CITY
164,TEXAS,4801433,EXCELLENCE IN LEADERSHIP ACADEMY,231,False,0.08225108225108226,hidalgo,hidalgo,-0.625,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
165,TEXAS,4801434,THE PRO-VISION ACADEMY,412,False,0.04466019417475728,harris,harris,-0.54,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
166,TEXAS,4801435,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,319,False,0.07053291536050156,bexar,bexar,-0.5700000000000001,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
167,TEXAS,4801436,VILLAGE TECH SCHOOLS,921,False,0.055874049945711185,dallas,dallas,-0.63,,,,
168,TEXAS,4801438,BASIS TEXAS,2422,False,0.07597027250206441,bexar,bexar,-0.5700000000000001,,,,
169,TEXAS,4801439,EL PASO LEADERSHIP ACADEMY,192,False,0.078125,el paso,el paso,-0.685,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
170,TEXAS,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILTexas),16131,False,0.06809373256462713,tarrant,tarrant,0.53,TEXAS CITY,46297.0,"Texas City Independent School District / 27,678",TEXAS CITY
171,TEXAS,4801441,GREAT HEARTS TEXAS,2757,False,0.0729778745012695,bexar,bexar,-0.5700000000000001,TEXAS CITY,46297.0,"Texas City Independent School District / 27,678",TEXAS CITY
172,TEXAS,4801442,MONTESSORI FOR ALL,545,False,0.04220183486238532,travis,travis,-0.7050000000000001,,,,
173,TEXAS,4801443,UTPB STEM ACADEMY,653,False,0.05053598774885146,ector,ector,0.735,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
174,TEXAS,4801446,BETA ACADEMY,549,False,0.04189435336976321,harris,harris,-0.54,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
175,TEXAS,4801447,KI CHARTER ACADEMY,179,False,0.11815642458100557,dallas,dallas,-0.63,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
176,TEXAS,4801450,HIGH POINT ACADEMY,966,False,0.06967908902691512,tarrant,tarrant,0.53,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
177,TEXAS,4801451,PIONEER TECHNOLOGY & ARTS ACADEMY,289,False,0.08996539792387544,dallas,dallas,-0.63,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
178,TEXAS,4801452,LONE STAR LANGUAGE ACADEMY,111,False,0.07567567567567568,collin,collin,0.5700000000000001,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
179,TEXAS,4801453,A+ UNLIMITED POTENTIAL,157,False,0.025477707006369428,harris,harris,-0.54,,,,
180,TEXAS,4801454,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,140,False,0.09014285714285714,harris,harris,-0.54,HOUSTON,46069.0,"Houston Independent School District / 1,397,288",HOUSTON
181,TEXAS,4801456,TRIVIUM ACADEMY,522,False,0.06459770114942529,denton,denton,0.58,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
182,TEXAS,4801457,COMPASS ROSE ACADEMY,90,False,0.08888888888888889,bexar,bexar,-0.5700000000000001,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
183,TEXAS,4801458,GOODWATER MONTESSORI SCHOOL,299,False,0.05662207357859532,williamson,williamson,0.52,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE,57083.0,Stephenville Independent School Distict (9-12) in Bluff Dale / 915,STEPHENVILLE INDEPENDENT SCHOOL DISTICT (9-12) IN BLUFF DALE
184,TEXAS,4807350,COLLEGE STATION ISD,13574,False,0.06609621334904965,brazos,brazos,0.61,COLLEGE STATION,36784.0,"College Station Independent School District / 105,878",COLLEGE STATION
185,TEXAS,4807380,ABBOTT ISD,290,False,0.07975862068965517,hill,hill,0.8200000000000001,ABBOTT,56250.0,"Abbott Independent School District / 1,218",ABBOTT
186,TEXAS,4807410,ABERNATHY ISD,767,False,0.08865710560625815,hale,hale,0.775,ABERNATHY,51832.0,"Abernathy Independent School District / 3,967",ABERNATHY
187,TEXAS,4807440,ABILENE ISD,16736,False,0.06673876673040154,taylor,taylor,0.76,ABILENE,40151.0,"Abilene Independent School District / 103,871",ABILENE
188,TEXAS,4807470,ACADEMY ISD,1598,False,0.07259073842302878,bell,bell,0.575,ACADEMY,62772.0,"Academy Independent School District / 5,003",ACADEMY
189,TEXAS,4807500,ADRIAN ISD,120,False,0.15,oldham,oldham,0.925,ADRIAN,41250.0,Adrian Independent School District / 395,ADRIAN
190,TEXAS,4807530,AGUA DULCE ISD,303,False,0.20462046204620463,nueces,nueces,0.52,AGUA DULCE,62417.0,"Agua Dulce Independent School District / 1,378",AGUA DULCE
191,TEXAS,4807590,ALAMO HEIGHTS ISD,4843,False,0.06752013214949412,bexar,bexar,-0.5700000000000001,ALAMO HEIGHTS,80796.0,"Alamo Heights Independent School District / 28,795",ALAMO HEIGHTS
192,TEXAS,4807650,ALBA-GOLDEN ISD,885,False,0.08542372881355932,wood,wood,0.855,ALBA-GOLDEN,41377.0,"Alba-Golden Independent School District / 5,909",ALBA-GOLDEN
193,TEXAS,4807680,ALBANY ISD,508,False,0.07584645669291339,shackelford,shackelford,0.925,ALBANY,53068.0,"Albany Independent School District / 2,799",ALBANY
194,TEXAS,4807710,ALDINE ISD,66554,False,0.0708026564894672,harris,harris,-0.54,ALDINE,36532.0,"Aldine Independent School District / 276,903",ALDINE
195,TEXAS,4807780,ALEDO ISD,5718,False,0.057520111927247285,parker,parker,0.84,ALEDO,105145.0,"Aledo Independent School District / 22,235",ALEDO
196,TEXAS,4807800,ALICE ISD,5073,False,0.06288192391090085,jim wells,jim wells,0.0050000000000000044,ALICE,40976.0,"Alice Independent School District / 24,822",ALICE
197,TEXAS,4807830,ALIEF ISD,46216,False,0.07107257226934395,harris,harris,-0.54,ALIEF,38232.0,"Alief Independent School District / 260,825",ALIEF
198,TEXAS,4807890,ALLEN ISD,21152,False,0.06313965582450833,collin,collin,0.5700000000000001,ALLEN,101059.0,"Allen Independent School District / 89,748",ALLEN
199,TEXAS,4807950,ALPINE ISD,1070,False,0.08457943925233645,brewster,brewster,0.52,ALPINE,37699.0,"Alpine Independent School District / 7,611",ALPINE
200,TEXAS,4807980,ALTO ISD,670,False,0.09701492537313433,cherokee,cherokee,0.8,ALTO,31905.0,"Alto Independent School District / 3,652",ALTO
201,TEXAS,4808090,ALVIN ISD,24832,False,0.06908706507731958,brazoria,brazoria,0.61,ALVIN,66790.0,"Alvin Independent School District / 94,642",ALVIN
202,TEXAS,4808100,ALVORD ISD,709,False,0.08166431593794075,wise,wise,0.855,ALVORD,60189.0,"Alvord Independent School District / 3,955",ALVORD
203,TEXAS,4808130,AMARILLO ISD,32943,False,0.06726709771423367,potter,potter,0.72,AMARILLO,44090.0,"Amarillo Independent School District / 172,205",AMARILLO
204,TEXAS,4808160,AMHERST ISD,164,False,0.12804878048780488,lamb,lamb,0.8200000000000001,AMHERST,42574.0,"Amherst Independent School District / 1,198",AMHERST
205,TEXAS,4808190,ANAHUAC ISD,1328,False,0.07003012048192771,chambers,chambers,0.8250000000000001,ANAHUAC,46550.0,"Anahuac Independent School District / 5,806",ANAHUAC
206,TEXAS,4808230,ANDERSON-SHIRO CISD,860,False,0.07383720930232558,grimes,grimes,0.78,ANDERSON-SHIRO CONSOLIDATED,53981.0,"Anderson-Shiro Consolidated Independent School District / 3,367",ANDERSON-SHIRO CONSOLIDATED
207,TEXAS,4808280,ANDREWS ISD,4026,False,0.0557625434674615,andrews,andrews,0.85,ANDREWS,61250.0,"Andrews Independent School District / 16,126",ANDREWS
208,TEXAS,4808310,ANGLETON ISD,6839,False,0.06238485158648925,brazoria,brazoria,0.61,ANGLETON,56391.0,"Angleton Independent School District / 38,052",ANGLETON
209,TEXAS,4808340,ANNA ISD,3458,False,0.06479178716020821,collin,collin,0.5700000000000001,ANNA,65102.0,"Anna Independent School District / 11,628",ANNA
210,TEXAS,4808400,ANSON ISD,771,False,0.08852140077821012,jones,jones,0.85,ANSON,50000.0,"Anson Independent School District / 3,376",ANSON
211,TEXAS,4808430,ANTHONY ISD,850,False,0.06470588235294118,el paso,el paso,-0.685,ANTHONY,30244.0,"Anthony Independent School District / 5,402",ANTHONY
212,TEXAS,4808460,ANTON ISD,235,False,0.09787234042553192,hale,hale,0.775,ANTON,45714.0,"Anton Independent School District / 1,514",ANTON
213,TEXAS,4808490,APPLE SPRINGS ISD,196,False,0.09693877551020408,trinity,trinity,0.8200000000000001,APPLE SPRINGS,38466.0,"Apple Springs Independent School District / 1,447",APPLE SPRINGS
214,TEXAS,4808520,AQUILLA ISD,322,False,0.06543478260869565,hill,hill,0.8200000000000001,AQUILLA,50000.0,"Aquilla Independent School District / 1,158",AQUILLA
215,TEXAS,4808550,ARANSAS COUNTY ISD,2546,False,0.08982717989002356,aransas,aransas,0.78,ARANSAS COUNTY,42688.0,"Aransas County Independent School District / 22,053",ARANSAS COUNTY
216,TEXAS,4808580,ARANSAS PASS ISD,1474,False,0.08358208955223881,san patricio,san patricio,0.65,ARANSAS PASS,40694.0,"Aransas Pass Independent School District / 10,935",ARANSAS PASS
217,TEXAS,4808610,ARCHER CITY ISD,474,False,0.12531645569620253,archer,archer,0.91,ARCHER CITY,41250.0,"Archer City Independent School District / 2,822",ARCHER CITY
218,TEXAS,4808670,ARGYLE INDEPENDENT SCHOOL DISTRICT,2716,False,0.06472754050073638,denton,denton,0.58,ARGYLE,106143.0,"Argyle Independent School District / 8,528",ARGYLE
219,TEXAS,4808700,ARLINGTON ISD,61156,False,0.07079517954084637,tarrant,tarrant,0.53,ARLINGTON,50403.0,"Arlington Independent School District / 347,355",ARLINGTON
220,TEXAS,4808730,ARP ISD,901,False,0.08528301886792453,smith,smith,0.72,ARP,46354.0,"Arp Independent School District / 5,087",ARP
221,TEXAS,4808870,ATHENS ISD,3116,False,0.06866495507060334,henderson,henderson,0.8150000000000001,ATHENS,36990.0,"Athens Independent School District / 21,692",ATHENS
222,TEXAS,4808880,ATLANTA ISD,1688,False,0.07790284360189574,cass,cass,0.81,ATLANTA,35703.0,"Atlanta Independent School District / 9,453",ATLANTA
223,TEXAS,4808910,AUBREY ISD,2494,False,0.06255012028869286,denton,denton,0.58,AUBREY,80311.0,"Aubrey Independent School District / 9,104",AUBREY
224,TEXAS,4808940,AUSTIN ISD,81247,False,0.06952687483845559,travis,travis,-0.7050000000000001,AUSTIN,53676.0,"Austin Independent School District / 675,107",AUSTIN
225,TEXAS,4809000,AUSTWELL-TIVOLI ISD,135,False,0.1259259259259259,refugio,refugio,0.67,AUSTWELL-TIVOLI,41719.0,"Austwell-Tivoli Independent School District / 1,017",AUSTWELL-TIVOLI
226,TEXAS,4809030,AVALON ISD,399,False,0.08020050125313283,ellis,ellis,0.6950000000000001,AVALON,44712.0,Avalon Independent School District / 740,AVALON
227,TEXAS,4809060,AVERY ISD,359,False,0.08774373259052924,red river,red river,0.79,AVERY,39236.0,"Avery Independent School District / 1,528",AVERY
228,TEXAS,4809090,AVINGER ISD,126,False,0.11904761904761904,cass,cass,0.81,AVINGER,43500.0,"Avinger Independent School District / 1,106",AVINGER
229,TEXAS,4809150,AXTELL ISD,792,False,0.0928409090909091,mclennan,mclennan,0.65,AXTELL,50492.0,"Axtell Independent School District / 3,173",AXTELL
230,TEXAS,4809200,AZLE ISD,6496,False,0.060606527093596055,tarrant,tarrant,0.53,AZLE,60524.0,"Azle Independent School District / 36,497",AZLE
231,TEXAS,4809280,BAIRD ISD,305,False,0.11344262295081968,callahan,callahan,0.9,BAIRD,41919.0,"Baird Independent School District / 2,717",BAIRD
232,TEXAS,4809300,BALLINGER ISD,900,False,0.083,runnels,runnels,0.885,BALLINGER,35205.0,"Ballinger Independent School District / 5,250",BALLINGER
233,TEXAS,4809330,BALMORHEA ISD,176,False,0.10227272727272728,reeves,reeves,0.55,BALMORHEA,35000.0,Balmorhea Independent School District / 763,BALMORHEA
234,TEXAS,4809360,BANDERA ISD,2279,False,0.06401930671347082,bandera,bandera,0.8150000000000001,ERA,51393.0,"Era Independent School District / 2,091",ERA
235,TEXAS,4809390,BANGS ISD,958,False,0.0824634655532359,brown,brown,0.875,BANGS,38596.0,"Bangs Independent School District / 6,164",BANGS
236,TEXAS,4809410,BANQUETE ISD,930,False,0.07956989247311828,nueces,nueces,0.52,BANQUETE,51217.0,"Banquete Independent School District / 4,709",BANQUETE
237,TEXAS,4809450,BARBERS HILL ISD,5389,False,0.0694006309148265,chambers,chambers,0.8250000000000001,BARBERS HILL,88539.0,"Barbers Hill Independent School District / 15,920",BARBERS HILL
238,TEXAS,4809540,BARTLETT ISD,344,False,0.09011627906976744,bell,bell,0.575,BARTLETT,40583.0,"Bartlett Independent School District / 2,728",BARTLETT
239,TEXAS,4809570,BASTROP ISD,10893,False,0.0657862847700358,bastrop,bastrop,0.58,BASTROP,54889.0,"Bastrop Independent School District / 47,523",BASTROP
240,TEXAS,4809630,BAY CITY ISD,3571,False,0.07228227387286475,matagorda,matagorda,0.735,BAY CITY,43632.0,"Bay City Independent School District / 20,162",BAY CITY
241,TEXAS,4809670,BEAUMONT ISD,18877,False,0.06306139746781798,jefferson,jefferson,0.52,BEAUMONT,39629.0,"Beaumont Independent School District / 133,236",BEAUMONT
242,TEXAS,4809690,BECKVILLE ISD,665,False,0.09323308270676692,panola,panola,0.8250000000000001,BECKVILLE,53689.0,"Beckville Independent School District / 2,433",BECKVILLE
243,TEXAS,4809720,BEEVILLE ISD,3311,False,0.06408637873754153,bee,bee,0.64,BEEVILLE,41261.0,"Beeville Independent School District / 27,314",BEEVILLE
244,TEXAS,4809750,BELLEVUE ISD,126,False,0.1373015873015873,clay,clay,0.89,BELLEVUE,34625.0,Bellevue Independent School District / 781,BELLEVUE
245,TEXAS,4809780,BELLS ISD,822,False,0.08150851581508516,grayson,grayson,0.77,BELLS,52109.0,"Bells Independent School District / 3,701",BELLS
246,TEXAS,4809810,BELLVILLE ISD,2274,False,0.06718557607739666,austin,austin,0.8150000000000001,BELLVILLE,52123.0,"Bellville Independent School District / 12,884",BELLVILLE
247,TEXAS,4809860,BELTON ISD,11526,True,0.06296807218462606,bell,bell,0.575,BELTON,62508.0,"Belton Independent School District / 48,523",BELTON
248,TEXAS,4809870,BEN BOLT-PALITO BLANCO ISD,553,False,0.10849909584086799,jim wells,jim wells,0.0050000000000000044,BEN BOLT-PALITO BLANCO,54167.0,"Ben Bolt-Palito Blanco Independent School District / 2,375",BEN BOLT-PALITO BLANCO
249,TEXAS,4809980,BENJAMIN ISD,110,False,0.12636363636363637,knox,knox,0.825,BENJAMIN,36023.0,Benjamin Independent School District / 391,BENJAMIN
250,TEXAS,4810140,BIG SANDY ISD,715,False,0.09020979020979021,upshur,upshur,0.85,BIG SANDY,46563.0,"Big Sandy Independent School District / 4,992",BIG SANDY
251,TEXAS,4810140,BIG SANDY ISD,715,False,0.09020979020979021,upshur,upshur,0.85,BIG SANDY,35972.0,"Big Sandy Independent School District / 2,097",BIG SANDY
252,TEXAS,4810170,BIG SANDY ISD,503,False,0.0874751491053678,polk,polk,0.79,BIG SANDY,46563.0,"Big Sandy Independent School District / 4,992",BIG SANDY
253,TEXAS,4810170,BIG SANDY ISD,503,False,0.0874751491053678,polk,polk,0.79,BIG SANDY,35972.0,"Big Sandy Independent School District / 2,097",BIG SANDY
254,TEXAS,4810200,BIG SPRING ISD,3949,False,0.06586984046594074,howard,howard,0.8,BIG SPRING,45131.0,"Big Spring Independent School District / 29,641",BIG SPRING
255,TEXAS,4810230,BIRDVILLE ISD,23665,True,0.06582125501795902,tarrant,tarrant,0.53,BIRDVILLE,57162.0,"Birdville Independent School District / 134,105",BIRDVILLE
256,TEXAS,4810260,BISHOP CISD,1472,False,0.06433423913043479,nueces,nueces,0.52,BISHOP CONSOLIDATED,52585.0,"Bishop Consolidated Independent School District / 5,430",BISHOP CONSOLIDATED
257,TEXAS,4810320,BLANCO ISD,1028,False,0.07587548638132295,blanco,blanco,0.755,BLANCO,67436.0,"Blanco Independent School District / 7,194",BLANCO
258,TEXAS,4810350,BLAND ISD,708,False,0.0826271186440678,hunt,hunt,0.78,BLAND,49444.0,"Bland Independent School District / 3,067",BLAND
259,TEXAS,4810380,BLANKET ISD,183,False,0.11748633879781421,brown,brown,0.875,BLANKET,42024.0,"Blanket Independent School District / 1,304",BLANKET
260,TEXAS,4810440,BLOOMBURG ISD,277,False,0.08844765342960288,cass,cass,0.81,BLOOMBURG,40694.0,"Bloomburg Independent School District / 1,435",BLOOMBURG
261,TEXAS,4810470,BLOOMING GROVE ISD,947,False,0.07486800422386483,navarro,navarro,0.75,BLOOMING GROVE,45260.0,"Blooming Grove Independent School District / 3,722",BLOOMING GROVE
262,TEXAS,4810500,BLOOMINGTON ISD,866,False,0.0781986143187067,victoria,victoria,0.715,BLOOMINGTON,44152.0,"Bloomington Independent School District / 4,126",BLOOMINGTON
263,TEXAS,4810590,BLUE RIDGE ISD,825,False,0.06909090909090909,collin,collin,0.5700000000000001,BLUE RIDGE,52688.0,"Blue Ridge Independent School District / 3,535",BLUE RIDGE
